review,rating,date,bank,source,sentiment_label,sentiment_score,theme
awasome app go a head,5,2025-07-04,BOA,Google Play,NEGATIVE,0.9980922341346741,General
😎,5,2025-07-03,BOA,Google Play,NEGATIVE,0.6970565915107727,General
it sucks as hell. it crashes most of the time and takes a long time to load .,1,2025-07-03,BOA,Google Play,NEGATIVE,0.9994389414787292,Bugs/Crash
"The App is nice and easy to use but after some time it crushed and said ""Error check your device connectivity"" please fix it",3,2025-07-02,BOA,Google Play,NEGATIVE,0.9973018169403076,Bugs/Crash
Easy and very nice app to load more than the previouse but in recent time some loading problem detected.,5,2025-07-01,BOA,Google Play,NEGATIVE,0.9851245284080505,Performance
wow,5,2025-07-01,BOA,Google Play,POSITIVE,0.999592125415802,General
"The worst MBA I have experienced, The app crush frequently and they take to long to fix the problem even more than a week.",1,2025-06-27,BOA,Google Play,NEGATIVE,0.9996988773345947,General
amazing Banks App👌👌,3,2025-06-25,BOA,Google Play,POSITIVE,0.9998063445091248,General
goof,5,2025-06-25,BOA,Google Play,NEGATIVE,0.9975278973579407,General
good App fore me,5,2025-06-25,BOA,Google Play,POSITIVE,0.9998444318771362,General
"very uninterested it's not working when the ""developer mode on"" i haven't off the developer options i preferred to uninstall your app .....",1,2025-06-24,BOA,Google Play,NEGATIVE,0.9995253086090088,General
fantastic,5,2025-06-22,BOA,Google Play,POSITIVE,0.9998743534088135,General
👍,4,2025-06-21,BOA,Google Play,NEGATIVE,0.6970565915107727,General
it's nice to use.,5,2025-06-21,BOA,Google Play,POSITIVE,0.999835729598999,General
app doesn't start,1,2025-06-21,BOA,Google Play,NEGATIVE,0.9973676800727844,General
Excellent application,5,2025-06-18,BOA,Google Play,POSITIVE,0.9998571872711182,General
its very bad app its very slow,1,2025-06-17,BOA,Google Play,NEGATIVE,0.9998086094856262,Performance
ብዙዬ ሺዋየ በለጠ,1,2025-06-15,BOA,Google Play,NEGATIVE,0.8337252736091614,General
good,1,2025-06-15,BOA,Google Play,POSITIVE,0.9998161196708679,General
Good job!,5,2025-06-13,BOA,Google Play,POSITIVE,0.9998481273651123,General
best financial app.,5,2025-06-12,BOA,Google Play,POSITIVE,0.9997761845588684,General
ቆንጆ ነው በርቱ,5,2025-06-11,BOA,Google Play,NEGATIVE,0.8337252736091614,General
the worst app humans ever created,1,2025-06-09,BOA,Google Play,NEGATIVE,0.9998008608818054,General
it's not working,3,2025-06-05,BOA,Google Play,NEGATIVE,0.9997857213020325,General
"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,BOA,Google Play,NEGATIVE,0.9994151592254639,Bugs/Crash
exceptional,5,2025-06-03,BOA,Google Play,POSITIVE,0.9998514652252197,General
BoA Mobile good bank,5,2025-06-02,BOA,Google Play,POSITIVE,0.9984728693962097,General
this is worest app 24/7 loading,1,2025-06-01,BOA,Google Play,NEGATIVE,0.9934743046760559,Performance
BoA system is confartable,5,2025-06-01,BOA,Google Play,NEGATIVE,0.9980142116546631,General
"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,BOA,Google Play,NEGATIVE,0.9998049139976501,General
Good service.,3,2025-05-25,BOA,Google Play,POSITIVE,0.9998533725738525,General
the app crush frequently,1,2025-05-24,BOA,Google Play,NEGATIVE,0.998525083065033,General
good,5,2025-05-22,BOA,Google Play,POSITIVE,0.9998161196708679,General
You guys keeps getting worst,1,2025-05-22,BOA,Google Play,NEGATIVE,0.9997075200080872,General
good,5,2025-05-21,BOA,Google Play,POSITIVE,0.9998161196708679,General
"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,BOA,Google Play,NEGATIVE,0.9990266561508179,Bugs/Crash
BoA,2,2025-05-20,BOA,Google Play,NEGATIVE,0.7410542368888855,General
good,5,2025-05-20,BOA,Google Play,POSITIVE,0.9998161196708679,General
but not opening on android,4,2025-05-19,BOA,Google Play,NEGATIVE,0.9952228665351868,General
Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,2025-05-18,BOA,Google Play,NEGATIVE,0.9997984766960144,General
amazing,5,2025-05-18,BOA,Google Play,POSITIVE,0.999875545501709,General
excellent,5,2025-05-15,BOA,Google Play,POSITIVE,0.9998434782028198,General
"this app does no work on Samsung a51, it just gives a preview of the logo",1,2025-05-11,BOA,Google Play,NEGATIVE,0.9992283582687378,General
nice,5,2025-05-10,BOA,Google Play,POSITIVE,0.9998552799224854,General
"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,2025-05-10,BOA,Google Play,NEGATIVE,0.9994921684265137,General
Best app,5,2025-05-09,BOA,Google Play,POSITIVE,0.999686598777771,General
liking this application good 👍,5,2025-05-07,BOA,Google Play,POSITIVE,0.9996829032897949,General
"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,2025-05-06,BOA,Google Play,NEGATIVE,0.9989790916442871,Features
good,5,2025-05-06,BOA,Google Play,POSITIVE,0.9998161196708679,General
good,5,2025-05-02,BOA,Google Play,POSITIVE,0.9998161196708679,General
good,4,2025-04-30,BOA,Google Play,POSITIVE,0.9998161196708679,General
wow,5,2025-04-28,BOA,Google Play,POSITIVE,0.999592125415802,General
it's really good 👍,5,2025-04-23,BOA,Google Play,POSITIVE,0.9998701810836792,General
Bad app . it stuck when you open and noting WORKS.,1,2025-04-23,BOA,Google Play,NEGATIVE,0.9995198249816895,Bugs/Crash
"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,2025-04-20,BOA,Google Play,NEGATIVE,0.9997255206108093,Performance
Best,2,2025-04-19,BOA,Google Play,POSITIVE,0.9997941851615906,General
It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,2025-04-19,BOA,Google Play,NEGATIVE,0.9996699094772339,Performance
yideg,1,2025-04-18,BOA,Google Play,NEGATIVE,0.7675821781158447,General
great boa,5,2025-04-10,BOA,Google Play,POSITIVE,0.9992689490318298,General
Best,5,2025-04-10,BOA,Google Play,POSITIVE,0.9997941851615906,General
boa of mobile backing,5,2025-04-09,BOA,Google Play,NEGATIVE,0.980626106262207,General
nice,5,2025-04-09,BOA,Google Play,POSITIVE,0.9998552799224854,General
faster bank of Abissinya,5,2025-04-08,BOA,Google Play,POSITIVE,0.9722142815589905,General
i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,BOA,Google Play,NEGATIVE,0.9996716976165771,Bugs/Crash
it just doesn't work...so frustrating,1,2025-04-07,BOA,Google Play,NEGATIVE,0.999774158000946,General
like,5,2025-04-06,BOA,Google Play,POSITIVE,0.9910564422607422,General
it's not work correctly... you must have update it,1,2025-04-06,BOA,Google Play,NEGATIVE,0.9998013377189636,General
"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,BOA,Google Play,POSITIVE,0.9575353264808655,Features
after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,BOA,Google Play,NEGATIVE,0.5856854915618896,General
good but they don't update enough don't add new things,3,2025-04-04,BOA,Google Play,NEGATIVE,0.9693678617477417,General
very good,5,2025-04-03,BOA,Google Play,POSITIVE,0.9998520612716675,General
thank you,5,2025-04-02,BOA,Google Play,POSITIVE,0.9998352527618408,General
it doesn't work period z slowest mobile banking ever i would rather use *815#,1,2025-04-01,BOA,Google Play,NEGATIVE,0.9990907907485962,Performance
"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,2025-03-31,BOA,Google Play,NEGATIVE,0.9973751306533813,General
good application,5,2025-03-30,BOA,Google Play,POSITIVE,0.999854564666748,General
this version is not working for me I cannot even buy card. I cannot send money,1,2025-03-30,BOA,Google Play,NEGATIVE,0.9995684027671814,General
"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,2025-03-29,BOA,Google Play,NEGATIVE,0.9996182918548584,Features
always problematic hardly works,1,2025-03-26,BOA,Google Play,NEGATIVE,0.9995555281639099,UI/UX
considering the fact the bank is huge this app really bad you could do better,1,2025-03-25,BOA,Google Play,NEGATIVE,0.9997418522834778,General
best app,5,2025-03-25,BOA,Google Play,POSITIVE,0.999686598777771,General
very good,5,2025-03-25,BOA,Google Play,POSITIVE,0.9998520612716675,General
"worst app and Bank ever u be ashamed, scammer",1,2025-03-24,BOA,Google Play,NEGATIVE,0.9998050332069397,General
great BoA,5,2025-03-22,BOA,Google Play,POSITIVE,0.9992689490318298,General
best,5,2025-03-21,BOA,Google Play,POSITIVE,0.9997941851615906,General
i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,2025-03-21,BOA,Google Play,NEGATIVE,0.9988333582878113,General
good,5,2025-03-21,BOA,Google Play,POSITIVE,0.9998161196708679,General
good,5,2025-03-19,BOA,Google Play,POSITIVE,0.9998161196708679,General
there is no speed,1,2025-03-19,BOA,Google Play,NEGATIVE,0.9994422793388367,General
"For anyone who wants to download it, just don't!!!",1,2025-03-19,BOA,Google Play,NEGATIVE,0.9993981122970581,Performance
wonderful,5,2025-03-19,BOA,Google Play,POSITIVE,0.9998772144317627,General
all worck,5,2025-03-19,BOA,Google Play,NEGATIVE,0.9971314668655396,General
Loved it,5,2025-03-14,BOA,Google Play,POSITIVE,0.9998797178268433,General
Wow,1,2025-03-14,BOA,Google Play,POSITIVE,0.999592125415802,General
"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,BOA,Google Play,NEGATIVE,0.9985970854759216,Bugs/Crash
Improved to be the best,5,2025-03-11,BOA,Google Play,POSITIVE,0.9998570680618286,General
BoA,5,2025-03-11,BOA,Google Play,NEGATIVE,0.7410542368888855,General
"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,2025-03-11,BOA,Google Play,NEGATIVE,0.9974843263626099,Bugs/Crash
BoA Greqt Ethiopian bank.,5,2025-03-11,BOA,Google Play,NEGATIVE,0.8457716703414917,General
"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,BOA,Google Play,NEGATIVE,0.9994600415229797,Bugs/Crash
Almost better compared to cbe where it is not qualified for,4,2025-03-09,BOA,Google Play,NEGATIVE,0.9741679430007935,General
what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,BOA,Google Play,POSITIVE,0.9998214840888977,General
Wonderfull app,5,2025-03-08,BOA,Google Play,POSITIVE,0.9998815059661865,General
i can't use this app why?,5,2025-03-07,BOA,Google Play,NEGATIVE,0.9993101358413696,General
Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,2025-03-06,BOA,Google Play,NEGATIVE,0.9997013211250305,Performance
Wow,4,2025-03-05,BOA,Google Play,POSITIVE,0.999592125415802,General
bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,BOA,Google Play,NEGATIVE,0.9998133778572083,General
AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,2025-03-04,BOA,Google Play,NEGATIVE,0.9959415793418884,General
Good app,5,2025-03-03,BOA,Google Play,POSITIVE,0.9998493194580078,General
"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,BOA,Google Play,NEGATIVE,0.9916398525238037,Bugs/Crash
It has good features but sometimes it doesn't work...0,1,2025-03-02,BOA,Google Play,NEGATIVE,0.9956711530685425,General
Very poor proformance,1,2025-03-01,BOA,Google Play,NEGATIVE,0.9998043179512024,General
It's not opening. Really frustrating,1,2025-03-01,BOA,Google Play,NEGATIVE,0.9997020363807678,General
Verry Amazing App from all IB,5,2025-03-01,BOA,Google Play,POSITIVE,0.9997394680976868,General
Not working on this days,1,2025-02-26,BOA,Google Play,NEGATIVE,0.9972773194313049,General
Thank you BoA,5,2025-02-23,BOA,Google Play,POSITIVE,0.9998399019241333,General
best banking app in the wworld,5,2025-02-22,BOA,Google Play,POSITIVE,0.999572217464447,General
Nice app and it's easy to use,5,2025-02-21,BOA,Google Play,POSITIVE,0.999751627445221,UI/UX
"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,2025-02-15,BOA,Google Play,NEGATIVE,0.9992678761482239,Features
This is help full i like ittttt,5,2025-02-14,BOA,Google Play,POSITIVE,0.9977995753288269,General
The is not functional at all?,2,2025-02-12,BOA,Google Play,NEGATIVE,0.9997331500053406,General
Best bank,5,2025-02-08,BOA,Google Play,POSITIVE,0.9997438788414001,General
Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,BOA,Google Play,POSITIVE,0.9997236132621765,UI/UX
good,5,2025-02-05,BOA,Google Play,POSITIVE,0.9998161196708679,General
🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,2025-02-04,BOA,Google Play,NEGATIVE,0.6970565915107727,General
I have been using this app for two years.It is amazing.,5,2025-02-01,BOA,Google Play,POSITIVE,0.9998595714569092,General
Good 👍,5,2025-01-31,BOA,Google Play,POSITIVE,0.9998576641082764,General
